relation,edge_id,source_id,source_type,source_name,target_id,target_type,target_name,p_specific,p_generic,source_excerpt,target_excerpt
discusses,a457c4af-d979-423b-a8fd-686a5762c4f4,passage_alex_fat_19,passage,"Alexander of Aphrodisias, De Fato, 19",concept_tuche_chance_alex,concept,Alexandrian Definition of Chance (τύχη),0.09,0.14,Ἐπαύσαντο δ’ ἂν τῆς ἐν τοῖς λόγοις φιλοτιμίας καὶ συγχωρησάντων εἶναι τὸ ἐφ’ ἡμῖν ἐλεύθερόν τε καὶ αὐτεξούσιον καὶ κύριον τῆς τῶν ἀντικειμένων αἱρέσεώς τε καὶ πράξεως [...] ἐπὶ περιεστῶσιν ἀνθρώποις δίκαιος γίνεσθαι πεπι,ALEXANDRIAN CONCEPT (De Fato ch. 8 (Bruns 172–175)): Chance (τύχη) is an ACCIDENTAL byproduct (κατὰ συμβεβηκός) of purposive action. When someone acts for purpose X but accidentally achieves outcome Y (which was not the 
discusses,8d804c68-1a9a-49f4-81db-9b734207bc68,passage_aug_lib_arb_2_6_13,passage,"Augustine, De Libero Arbitrio 2.6.13: Reason Judges All - The Soul's Head or Eye",concept_voluntas_y7z8a9b0,concept,Will (Voluntas),0.04,0.19,"Augustine shows that reason (ratio) judges even the interior sense and all levels below. The soul's third element is like its ""head or eye"" (caput aut oculum). Is there anything above reason? Latin: Aug. - Attende iam ut","**Étymologie** : *voluntas* < radical *vol-* du verbe *velle* (« vouloir »), même racine que *voluptas* (« plaisir ») (le rapprochement avec le grec βούλομαι, d'une racine distincte, est contesté). Suffixe nominal -*tas*"
discusses,9b9d7e09-8ade-4c56-8fa0-212c8d0cad6b,passage_aug_lib_arb_3_1_2,passage,"Augustine, De Libero Arbitrio 3.1.2: The Motion Is Soul's Own - Like Stone's Fall",concept_divine_prescience,concept,Divine Prescience (πρόγνωσις),0.04,0.19,"Augustine argues: this evil motion is the SOUL'S OWN motion (animi motus). Like the stone's fall belongs to the stone (though by nature, not will), the soul's sinful motion belongs to the soul. Latin: Aug. - Cuius est is","Divine Prescience (πρόγνωσις / praescientia) designates God's foreknowledge of future events, including those depending on human choice, and generates a persistent aporia: if God foreknows act X, does X occur of necessit"
discusses,cd58c897-7d41-4dd5-9d62-880e3dd94525,passage_aug_lib_arb_3_24_72,passage,"Augustine, De Libero Arbitrio 3.24.72: Rational Capacity Precedes Wisdom",concept_divine_prescience,concept,Divine Prescience (πρόγνωσις),0.04,0.19,"Augustine distinguishes between being rational (able to receive precepts) and being wise (actual possession of wisdom). Latin: Si ergo ita factus est homo, ut quamvis sapiens nondum esset, praeceptum tamen posset acciper","Divine Prescience (πρόγνωσις / praescientia) designates God's foreknowledge of future events, including those depending on human choice, and generates a persistent aporia: if God foreknows act X, does X occur of necessit"
discusses,d0534671-dc69-4c9f-a59c-d61916f8558f,passage_aug_lib_arb_3_5_14,passage,"Augustine, De Libero Arbitrio 3.5.14: The Perfect Sphere Analogy",concept_divine_prescience,concept,Divine Prescience (πρόγνωσις),0.06,0.17,"Augustine gives the analogy of one who grasps perfect roundness in mind, then complains no nut is perfectly round. Similarly, some grasp a creature that adheres always to God, then complain actual creatures fall. Latin: ","Divine Prescience (πρόγνωσις / praescientia) designates God's foreknowledge of future events, including those depending on human choice, and generates a persistent aporia: if God foreknows act X, does X occur of necessit"
influences,8cc68d0d-e9b9-4c4d-9b3c-521058ad57c0,person_sextus_empiricus_c160_210ce_d4f8a2b1,person,Sextus Empiricus,person_strawson_galen_contemporary,person,Galen Strawson,0.09,0.14,"Pyrrhonian philosopher and physician of uncertain date — estimates range from the late 2nd to early 3rd century CE, with c. 160–210 CE a conventional approximation. The cognomen “Empiricus” reflects affiliation with the ","Free will pessimism, philosophy of mind, basic argument against moral responsibility"
discusses,62d646ff-d3b4-4d02-abc1-b51e35c74442,scholarly_argument_barclay_2020_incongruous_gift,argument,"The Christ-gift is incongruous: given in the absence of worth, it creates worth (Barclay 2020)",person_philo_alexandria_a1b2c3d4,person,Philo of Alexandria,0.06,0.17,"Barclay's organizing thesis. Whereas gifts in Paul's Greco-Roman world were normally distributed discriminately to worthy recipients, Paul takes the Christ-gift to be given without regard to worth, and in the absence of ","Hellenistic Jewish philosopher, c. 20 BCE – c. 50 CE, Alexandria. Synthesizing Middle Platonist transcendence, Stoic ethics, and Torah exegesis — with Scripture always primary (Nikiprowetzky 1977) — Philo grounds human m"
same_thesis_as,semmerge-same_thesis_as-argument_frede_2011_stoic_assent_is_proto_will-scholarly_argument_frede_stoic_origin_of_the_will_2,argument_frede_2011_stoic_assent_is_proto_will,argument,"Stoic assent provides the materials for a will, without yet being one (Frede 2011)",scholarly_argument_frede_stoic_origin_of_the_will_2,argument,Frede: The Stoics developed the first notion of a will through their theory of assent (,0.1,0.13,"Argument Frede 2011 Ch. 3 (p. 31-48). Le stoïcisme classique (Zénon, Chrysippe) construit l'architecture conceptuelle nécessaire à toute notion ultérieure de volonté : (a) âme unipartite = raison ; (b) toute action présu",Stoic origin of the will — The Stoics developed the first notion of a will through their theory of assent (synkatathesis) to impressions (phantasiai); Epictetus's prohairesis becomes the locus of moral agency
discusses,916bd02c-0005-4495-938d-9196ffaa2b8e,passage_aug_lib_arb_2_10_29,passage,"Augustine, De Libero Arbitrio 2.10.29: Rules and Lights of Virtue - Immutable and Common",concept_voluntas_y7z8a9b0,concept,Will (Voluntas),0.06,0.18,"Augustine summarizes: there are certain ""rules and lights of virtue"" (regulae et lumina virtutum) that are TRUE, IMMUTABLE, and COMMON to all contemplators. These pertain to wisdom. Latin: Aug. - Iam huiusmodi plura non ","**Étymologie** : *voluntas* < radical *vol-* du verbe *velle* (« vouloir »), même racine que *voluptas* (« plaisir ») (le rapprochement avec le grec βούλομαι, d'une racine distincte, est contesté). Suffixe nominal -*tas*"
discusses,c13aa2f7-c8a5-4c8b-8f1a-f63eb569244c,passage_aug_lib_arb_2_2_5,passage,"Augustine, De Libero Arbitrio 2.2.5: Faith Seeking Understanding - Nisi Credideritis",concept_voluntas_y7z8a9b0,concept,Will (Voluntas),0.06,0.18,"Evodius holds to faith (inconcussa fide) but seeks understanding. The question: how can we know that God exists? Augustine invokes Isaiah 7:9: ""Unless you believe, you will not understand."" Latin: Ev. - Quamquam haec inc","**Étymologie** : *voluntas* < radical *vol-* du verbe *velle* (« vouloir »), même racine que *voluptas* (« plaisir ») (le rapprochement avec le grec βούλομαι, d'une racine distincte, est contesté). Suffixe nominal -*tas*"
discusses,4afb6699-071b-405f-97aa-10437646bad3,passage_aug_lib_arb_3_21_60,passage,"Augustine, De Libero Arbitrio 3.21.60: Faith as Pathway from Temporal to Eternal",concept_voluntas_y7z8a9b0,concept,Will (Voluntas),0.06,0.18,"Augustine explains how faith in past and future events provides a pathway (via) to eternal truth for our human weakness. Latin: Sed ad contemplandam veritatis aeternitatem, ut ea perfrui eique inhaerere valeamus, infirmi","**Étymologie** : *voluntas* < radical *vol-* du verbe *velle* (« vouloir »), même racine que *voluptas* (« plaisir ») (le rapprochement avec le grec βούλομαι, d'une racine distincte, est contesté). Suffixe nominal -*tas*"
engages_with,c8c86e3e-0d84-4110-9ff6-8b712382863d,scholar_grant_r,person,Robert M. Grant,scholar_koch_i,person,Isabelle Koch,0.05,0.19,New Testament and Early Christianity,"Isabelle Koch. Lecturer and subsequently Professor at Aix-Marseille Université (Centre Gilles Gaston Granger). French specialist in Plotinus, the late Neoplatonists (Damascius, Proclus), and Greek patristic philosophy. A"
engages_with,917696fb-232f-48d8-9fb1-86bacbdb89d1,scholar_hall_c,person,Claire Hall,person_bobzien_susanne_contemporary,person,Susanne Bobzien,0.06,0.18,"Patristics, Origen, early Christian philosophy","Susanne Bobzien (née Susanne Bobzien, b. 1960), a German-British philosopher, professor of philosophy at Yale University (Joseph C. Hutchinson Chair) and subsequently senior research fellow at All Souls College, Oxford. "
engages_with,6f50889d-be94-476d-8db6-0a5c5b3f7a7e,scholar_ramelli_ilaria,person,Ilaria Ramelli,person_wolf_susan_contemporary,person,Susan Wolf,0.05,0.19,"Patristic philosophy, Origen, Alexander of Aphrodisias, late antique philosophy",Developed Reason View of responsibility echoing Stoic and Aristotelian rational agency. Responsibility requires acting according to Reason.
discusses,75cbe0d4-b741-434f-85a4-e40305d742b4,passage_aug_lib_arb_2_11_31,passage,"Augustine, De Libero Arbitrio 2.11.31: Numbers in All Things, Wisdom Only in Rational",concept_voluntas_y7z8a9b0,concept,Will (Voluntas),0.04,0.2,"Augustine distinguishes: God gave numbers to ALL things including bodies, but wisdom only to RATIONAL souls. Wisdom is the ""seat"" from which God disposes all things. Latin: Sed quia dedit numeros omnibus rebus etiam infi","**Étymologie** : *voluntas* < radical *vol-* du verbe *velle* (« vouloir »), même racine que *voluptas* (« plaisir ») (le rapprochement avec le grec βούλομαι, d'une racine distincte, est contesté). Suffixe nominal -*tas*"
discusses,eafa03de-bc46-4d5d-943a-3d8749ad714c,passage_aug_lib_arb_3_1_1,passage,"Augustine, De Libero Arbitrio 3.1.1: BOOK 3 OPENING - Whence the Evil Motion of Will?",concept_divine_prescience,concept,Divine Prescience (πρόγνωσις),0.04,0.2,"BOOK 3 BEGINS: Evodius returns to the deepest question left from Book 2 - WHENCE the motion by which will turns away from immutable good to changeable goods (propria, aliena, infima). Latin: Ev. - Quoniam satis mihi mani","Divine Prescience (πρόγνωσις / praescientia) designates God's foreknowledge of future events, including those depending on human choice, and generates a persistent aporia: if God foreknows act X, does X occur of necessit"
discusses,6f75dc37-77b5-40dd-99ed-ead9486a74d4,passage_aug_lib_arb_3_19_54,passage,"Augustine, De Libero Arbitrio 3.19.54: Sins of Ignorance Derive from Original Free Will",concept_divine_prescience,concept,Divine Prescience (πρόγνωσις),0.04,0.2,Augustine explains: what is done wrongly from ignorance or inability is called sin because it derives its ORIGIN from that sin of free will. The preceding merited the following. Latin: Nam illud quod ignorans quisque non,"Divine Prescience (πρόγνωσις / praescientia) designates God's foreknowledge of future events, including those depending on human choice, and generates a persistent aporia: if God foreknows act X, does X occur of necessit"
engages_with,a6ff8959-4656-4ca4-ae30-6c133e73130d,scholar_crouzel_henri,person,Henri Crouzel,scholar_koch_i,person,Isabelle Koch,0.04,0.2,"Henri Crouzel S.J. (1919-2003). French Jesuit, professor at the Institut Catholique de Toulouse, the foremost scholar of Origen studies in the twentieth century. Major works: *Théologie de l'image de Dieu chez Origène* (","Isabelle Koch. Lecturer and subsequently Professor at Aix-Marseille Université (Centre Gilles Gaston Granger). French specialist in Plotinus, the late Neoplatonists (Damascius, Proclus), and Greek patristic philosophy. A"
source_for,80676e8d-24f6-427a-88de-de8a2e8b21be,passage_alex_fat_36,passage,"Alexander of Aphrodisias, De Fato, 36",argument_wager_alex,argument,Wager Argument for Free Will (Alexander),0.15,0.1,"ἀλλὰ ταῦτά γε εἰ μὲν ὑπό τινων αἰτίων περιεστώτων αὐτοῖς οὕτως ἀναγκάζονται λέγειν, συγγινώσκειν αὐτοῖς ἄξιον, καὶ οὐδὲν δεῖ οὔθ’ ἡμᾶς περὶ τῶν ὑπ’ ἐκείνων κατ’ ἀνάγκην λεγομένων πολυπραγμονεῖν οὔτε ἐκείνους περὶ τῶν οὐχ","Alexander presents a pragmatic-prudential argument for accepting free will (De Fato 20-21, Bruns 190-191). Argument structure: Premise 1: If determinism is true and we believe in free will, we lose nothing (our actions w"
discusses,7a310514-d2db-4afb-a828-2476ddd79edd,passage_aug_lib_arb_1_9_19,passage,"Augustine, De Libero Arbitrio 1.9.19: The Wise Man vs The Fool",concept_voluntas_y7z8a9b0,concept,Will (Voluntas),0.05,0.2,"Augustine establishes the contrast between the wise (sapiens) and the foolish (stultus). The fool is contrary to the wise. Latin: Cum ergo ita homo constitutus atque ordinatus est, nonne tibi sapiens videtur? ...si stult","**Étymologie** : *voluntas* < radical *vol-* du verbe *velle* (« vouloir »), même racine que *voluptas* (« plaisir ») (le rapprochement avec le grec βούλομαι, d'une racine distincte, est contesté). Suffixe nominal -*tas*"
discusses,ebcc58f9-522b-4c94-b280-8a4574876dab,passage_aug_lib_arb_2_17_46,passage,"Augustine, De Libero Arbitrio 2.17.46: Three Kinds of Creatures - Corpus et Vita",concept_voluntas_y7z8a9b0,concept,Will (Voluntas),0.05,0.2,"Augustine distinguishes three kinds of creatures: (1) what merely exists, (2) what exists and lives, (3) what exists, lives, and understands. These can be named CORPUS et VITA. All are good from God. Latin: Tu autem si p","**Étymologie** : *voluntas* < radical *vol-* du verbe *velle* (« vouloir »), même racine que *voluptas* (« plaisir ») (le rapprochement avec le grec βούλομαι, d'une racine distincte, est contesté). Suffixe nominal -*tas*"
discusses,46ebd2c2-f124-408a-a03f-f239f91f8380,passage_aug_lib_arb_1_7_16,passage,"Augustine, De Libero Arbitrio 1.7.16: Order in Man - Living, Knowing, Understanding",concept_voluntas_y7z8a9b0,concept,Will (Voluntas),0.05,0.2,"Augustine examines the order within man himself. He distinguishes living (vivere), knowing one lives (nosse se vivere), and understanding (intellegere). Latin: dic mihi utrum certissimum sit tibi vivere te. Ev. - Hoc ver","**Étymologie** : *voluntas* < radical *vol-* du verbe *velle* (« vouloir »), même racine que *voluptas* (« plaisir ») (le rapprochement avec le grec βούλομαι, d'une racine distincte, est contesté). Suffixe nominal -*tas*"
discusses,2829558c-ed46-46c0-880d-44169cfb2f01,passage_aug_lib_arb_2_2_6,passage,"Augustine, De Libero Arbitrio 2.2.6: Credere and Intellegere - Isaiah 7:9 and John 17:3",concept_voluntas_y7z8a9b0,concept,Will (Voluntas),0.05,0.2,"Augustine's key methodological passage: credere and intellegere are different. We must first believe what we desire to understand. Isaiah: ""Unless you believe, you will not understand."" But eternal life IS knowledge (Joh","**Étymologie** : *voluntas* < radical *vol-* du verbe *velle* (« vouloir »), même racine que *voluptas* (« plaisir ») (le rapprochement avec le grec βούλομαι, d'une racine distincte, est contesté). Suffixe nominal -*tas*"
discusses,be9e19a4-b96d-44e8-86f7-ca38db37fc55,passage_aug_lib_arb_3_12_36,passage,"Augustine, De Libero Arbitrio 3.12.36: Summary Statement for Disputants",concept_divine_prescience,concept,Divine Prescience (πρόγνωσις),0.05,0.2,"Augustine offers to leave contemplation of beauty to those who can see it, and address the argumentative with a brief summary. Latin: Postremo, ut relinquamus contemplationem pulchritudinis rerum iis qui eam divino muner","Divine Prescience (πρόγνωσις / praescientia) designates God's foreknowledge of future events, including those depending on human choice, and generates a persistent aporia: if God foreknows act X, does X occur of necessit"
discusses,8857ba7f-003c-45b4-a459-a22a2099cecb,passage_aug_lib_arb_3_22_64,passage,"Augustine, De Libero Arbitrio 3.22.64: Natural Ignorance as Starting Point for Progress",concept_divine_prescience,concept,Divine Prescience (πρόγνωσις),0.05,0.2,"Augustine explains that natural ignorance and difficulty are not blameworthy but the starting point for spiritual progress. Latin: Ignorantia vero et difficultas si naturalis est, inde incipit anima proficere, et ad cogn","Divine Prescience (πρόγνωσις / praescientia) designates God's foreknowledge of future events, including those depending on human choice, and generates a persistent aporia: if God foreknows act X, does X occur of necessit"
discusses,55a727a6-ff17-47c2-8c89-5f008fb99563,passage_epict_10,passage,"Epictetus, Discourses I.7: On the Use of Hypothetical Arguments",concept_eph_hemin_in_our_power_aristotle_d4e5f6g7,concept,To Eph' Hêmin (Τὸ ἐφ' ἡμῖν) - What is In Our Power,0.06,0.19,Greek: • Περὶ τῆς χρείας τῶν μεταπιπτόντων καὶ ὑποθετικῶν - On the use of equivocal and hypothetical [arguments] • ἡ περὶ τοὺς μεταπίπτοντας καὶ ὑποθετικούς... πραγματεία λανθάνει τοὺς πολλούς - the study of equivocal an,"**Étymologie** : τὸ ἐφ' ἡμῖν, syntagme attributif « ce qui est sur nous / en notre pouvoir » < ἐπί + datif pronom personnel 1ʳᵉ pl. Locution technique aristotélicienne (*EN* III.5) reprise par les Stoïciens et les Médio-"
discusses,42bcdef1-4b6e-4736-9295-64f463efca2b,passage_epict_11,passage,"Epictetus, Discourses: The Necessity of Logical Training",concept_eph_hemin_in_our_power_aristotle_d4e5f6g7,concept,To Eph' Hêmin (Τὸ ἐφ' ἡμῖν) - What is In Our Power,0.07,0.18,Greek: • τὸ ἀκόλουθον αὐτοῖς προσδέχεσθαι - to accept what follows from them • τῆς συγχωρήσεως τῶν λημμάτων ἀπέστημεν - we departed from the concession of the premises • τὴν τοιαύτην μεταβολήν τε καὶ μετάπτωσιν - such ch,"**Étymologie** : τὸ ἐφ' ἡμῖν, syntagme attributif « ce qui est sur nous / en notre pouvoir » < ἐπί + datif pronom personnel 1ʳᵉ pl. Locution technique aristotélicienne (*EN* III.5) reprise par les Stoïciens et les Médio-"
discusses,6ca3cda9-0728-4dd3-85f3-9243a981f4d7,passage_epict_12,passage,"Epictetus, Discourses: Syllogisms and Character",concept_eph_hemin_in_our_power_aristotle_d4e5f6g7,concept,To Eph' Hêmin (Τὸ ἐφ' ἡμῖν) - What is In Our Power,0.06,0.19,Greek: • εἴπερ γὰρ ἀτελὴς συλλογισμός ἐστι - for if it is an incomplete syllogism • ὁ περὶ τὸν τέλειον συλλογισμὸν γεγυμνασμένος - one trained in complete syllogisms • οὗτος ἂν ἱκανὸς εἴη καὶ περὶ τὸν ἀτελῆ - this one wo,"**Étymologie** : τὸ ἐφ' ἡμῖν, syntagme attributif « ce qui est sur nous / en notre pouvoir » < ἐπί + datif pronom personnel 1ʳᵉ pl. Locution technique aristotélicienne (*EN* III.5) reprise par les Stoïciens et les Médio-"
discusses,8fe9827f-4c1c-465c-8fab-c6322e3bdd91,passage_epict_21,passage,"Epictetus, Discourses I.14: Souls as Fragments of God",concept_eph_hemin_in_our_power_aristotle_d4e5f6g7,concept,To Eph' Hêmin (Τὸ ἐφ' ἡμῖν) - What is In Our Power,0.06,0.19,Greek: • αἱ ψυχαὶ μὲν οὕτως εἰσὶν ἐνδεδεμέναι καὶ συναφεῖς τῷ θεῷ - souls are bound together and connected with god • ἅτε αὐτοῦ μόρια οὖσαι καὶ ἀποσπάσματα - being portions and fragments of him • συμπέπονθεν - [the body],"**Étymologie** : τὸ ἐφ' ἡμῖν, syntagme attributif « ce qui est sur nous / en notre pouvoir » < ἐπί + datif pronom personnel 1ʳᵉ pl. Locution technique aristotélicienne (*EN* III.5) reprise par les Stoïciens et les Médio-"
discusses,8c7159be-1074-4de9-b150-1caa3ed0833c,passage_epict_43,passage,"Epictetus, Discourses II.1 (cont.): Death and the Cosmic Cycle",concept_prohairesis_deliberate_choice_aristotle_c3d4e5f6,concept,Prohairesis (Προαίρεσις) - Deliberate Choice,0.05,0.2,Greek: • τί γάρ ἐστι παιδίον; ἄγνοια - what is a child? Ignorance • θάνατος τί ἐστιν; - what is death? • τὸ σωμάτιον δεῖ χωρισθῆναι τοῦ πνευματίου - the little body must be separated from the little spirit • ὡς πρότερον ,"**Étymologie** : προαίρεσις < πρό- (« avant ») + αἵρεσις (« choix, prise », de αἱρέω « prendre, saisir »), littéralement « choix préalable / antérieur ». Premier emploi technique chez Aristote, *Éthique à Nicomaque* III."
discusses,e654d227-66f1-4862-9680-03fed1c6c901,person_nicostratus_2c_ce,person,Nicostratus (Middle Platonist),concept_sea_battle_future_contingents,concept,"Sea Battle Argument (Future Contingents, De Interpretatione 9)",0.07,0.18,"2nd-c. CE Middle Platonist, known for critical aporiai on Aristotle's Categories. Cited by Boys-Stones (2018) for his aporetic critique of Aristotle's Categories (preserved in Simplicius).","Aristotle's famous argument in De Interpretatione 9 (18a28-19b4) that the principle of bivalence, if applied to singular future contingent statements like 'there will be a sea battle tomorrow,' appears to entail fatalism"
cites_primary_source,0f52ab2b-2246-4196-8634-3f106b3630fa,pub_destree_salles_zingano_2014_what_is_up_to_us,publication,"Destrée, Salles & Zingano (eds.), What is Up to Us? Studies on Agency and Responsibility in Ancient Philosophy (2014)",work_de_libero_arbitrio,work,De Libero Arbitrio Voluntatis (On Free Choice of the Will),0.04,0.21,"Edited by Pierre Destrée, Ricardo Salles and Marco Zingano, this 2014 Academia Verlag volume contains an introduction and twenty-two studies of agency and responsibility from Democritus to Simplicius. Its contributors ad","Dialogic treatise in three books composed in two phases: Book I begun in Rome c. 388 CE, Books II–III completed after Augustine’s ordination as presbyter in Hippo Regius, c. 391–395 CE. Conducted with Evodius of Uzalis, "
discusses,76824110-cea2-45a7-a943-4446e9f2c6de,pub_frede_2011_free_will,publication,Frede 2011 — A Free Will: Origins of the Notion in Ancient Thought,person_galen_pergamon_129_216ce,person,Galen of Pergamon,0.06,0.19,"A Free Will: Origins of the Notion in Ancient Thought (Sather Classical Lectures 68; University of California Press, 2011). Edited by A. A. Long from lectures delivered by Frede before his death in 2007. Frede's central ","Physician and philosopher (129-c.216 CE). Eclectic thinker drawing on Plato, Aristotle, and Hippocrates. De Placitis Hippocratis et Platonis is his major philosophical work on the soul and its faculties, relevant to deba"
engages_with,9720602f-b1c9-429e-bcc0-9c5bc9bafc46,scholar_eliasson_e,person,Erik Eliasson,person_bobzien_susanne_contemporary,person,Susanne Bobzien,0.07,0.18,"ancient philosophy, Neoplatonism, Plotinus","Susanne Bobzien (née Susanne Bobzien, b. 1960), a German-British philosopher, professor of philosophy at Yale University (Joseph C. Hutchinson Chair) and subsequently senior research fellow at All Souls College, Oxford. "
engages_with,62ccd8c5-f820-499a-a02e-0af79a36b2e1,scholar_gaventa_b,person,Beverly Roberts Gaventa,scholar_meyer_s,person,Susan Sauvé Meyer,0.06,0.19,"New Testament studies, Pauline theology","Ancient Greek and Roman philosophy, natural and ethical philosophy"
critiques,9b0983b7-d635-4237-933a-79a2a4bdb683,argument_cafma_carneades_m3n4o5p6,argument,CAFMA: Carneadean Anti-Fatalist Moral Argumentation,concept_apotelesmatic_0y5z7b43,concept,Apotelesmatic Astrology,0.12,0.14,CAFMA (Carneadean Anti-Fatalist Moral Argumentation) is often considered the most powerful ancient argument for what modern scholars term incompatibilism - the thesis that universal determinism (Stoic heimarmenê) is inco,Broader term for the astrological system that claims to derive concrete predictions about earthly events from celestial positions. Closely related to genethlialogia but encompasses all forms of astrological prediction.
cites_primary_source,d73a03ed-96ef-4d07-af8f-5b5b28ef5a71,argument_carneadean_stoic_pragmatic_punishment_amand1945,argument,Carneadean Argument — The Stoics Do in Fact Punish Criminals (Alexander §19),passage_eusebius_praep_ev_6_6_14,passage,"Eusebius, Praeparatio Evangelica, VI.6.14",0.04,0.22,"Additional argument reconstructed by Amand (1945, p. 585-586) on the sole testimony of Alexander of Aphrodisias (Περὶ εἱμαρμένης 19, 5e argument). Statement: “The Stoics virtually acknowledge our freedom, since, instead ","τί οὖν δεῖ συντετάσθαι πρὸς ἃ οὐδὲ προ- θυμεῖσθαι δυνήσομαι, εἰ μὴ καὶ τοῦτο καθείμαρταί μοι; προθυμήσομαι δὲ, εἰ καθείμαρται, καὶ ἄνευ τῆς σῆς διδασκαλίας ὑπὸ τῆς εἱμαρμένης ἀγόμενος. τί οὖν μάτην σεαυτῷ ἐνοχλεῖς;"
has_position,caf7d4fb-f088-4252-bb12-69a4196c68d9,debate_intellectualism_vs_voluntarism_w3x4y5z6,debate,Intellectualism vs Voluntarism Debate,position_compatibilism,position,Compatibilism,0.05,0.21,"The debate between intellectualism and voluntarism is one of the structuring fault lines of medieval philosophical psychology, yet its roots run back to classical antiquity. At stake is whether the will is essentially de","What modern scholars term compatibilism: the view that causal determinism and moral responsibility are compatible. Ancient Stoics, especially Chrysippus, are often characterized in these terms for distinguishing types of"
discusses,7efbefab-20fc-4a8e-95c2-5f345349c416,passage_aug_lib_arb_2_17_45,passage,"Augustine, De Libero Arbitrio 2.17.45: Nothing Can Form Itself",concept_voluntas_y7z8a9b0,concept,Will (Voluntas),0.07,0.19,"Augustine argues: whatever is mutable is also FORMABLE. But nothing can FORM ITSELF - you cannot give what you do not have. Therefore all formed things require an external former. Latin: Omnis enim res mutabilis, etiam f","**Étymologie** : *voluntas* < radical *vol-* du verbe *velle* (« vouloir »), même racine que *voluptas* (« plaisir ») (le rapprochement avec le grec βούλομαι, d'une racine distincte, est contesté). Suffixe nominal -*tas*"
discusses,fd8990be-6f2a-4914-8189-a56f84e31eb3,passage_aug_lib_arb_3_12_35,passage,"Augustine, De Libero Arbitrio 3.12.35: Creation Would Have Been Adorned Even Without Sin",concept_divine_prescience,concept,Divine Prescience (πρόγνωσις),0.05,0.21,Augustine concludes: lowest corporeal creation would not have lacked fitting adornment even if rational creatures had never sinned. One who can rule the whole can also rule the part. Latin: Unde colligitur non defuturum ,"Divine Prescience (πρόγνωσις / praescientia) designates God's foreknowledge of future events, including those depending on human choice, and generates a persistent aporia: if God foreknows act X, does X occur of necessit"
discusses,da6f2b89-eb9a-49f3-b23b-148bfd119010,passage_aug_lib_arb_3_20_57,passage,"Augustine, De Libero Arbitrio 3.20.57: Souls Sent by God - Office of Administration",concept_divine_prescience,concept,Divine Prescience (πρόγνωσις),0.06,0.2,"Augustine considers: if souls already existing are sent by God to animate bodies, they are sent for the office of governing the body well, which derives from Adam's punishment (mortality). Latin: Si vero in Dei aliquo se","Divine Prescience (πρόγνωσις / praescientia) designates God's foreknowledge of future events, including those depending on human choice, and generates a persistent aporia: if God foreknows act X, does X occur of necessit"
discusses,3168c8aa-58ba-4cb3-bc39-fd9719c743da,passage_epict_43,passage,"Epictetus, Discourses II.1 (cont.): Death and the Cosmic Cycle",concept_eph_hemin_in_our_power_aristotle_d4e5f6g7,concept,To Eph' Hêmin (Τὸ ἐφ' ἡμῖν) - What is In Our Power,0.06,0.2,Greek: • τί γάρ ἐστι παιδίον; ἄγνοια - what is a child? Ignorance • θάνατος τί ἐστιν; - what is death? • τὸ σωμάτιον δεῖ χωρισθῆναι τοῦ πνευματίου - the little body must be separated from the little spirit • ὡς πρότερον ,"**Étymologie** : τὸ ἐφ' ἡμῖν, syntagme attributif « ce qui est sur nous / en notre pouvoir » < ἐπί + datif pronom personnel 1ʳᵉ pl. Locution technique aristotélicienne (*EN* III.5) reprise par les Stoïciens et les Médio-"
engages_with,3115a3d0-cc1f-4eef-9df1-32d63dbcf6aa,scholar_hall_c,person,Claire Hall,person_jonathan_edwards_9a3v4w02,person,Jonathan Edwards,0.03,0.23,"Patristics, Origen, early Christian philosophy",American Congregationalist theologian and philosopher. Developed sophisticated compatibilist position defending Calvinist theology against Arminian attacks. Argued freedom = acting according to strongest motive/inclinati
engages_with,1b7c3b88-3f95-42db-8362-09e2b39e6597,scholar_kowalski_m,person,Marcin Kowalski,person_kane_robert_1938_2022,person,Robert Kane,0.08,0.18,"New Testament studies, Pauline theology, Stoicism and early Christianity","Robert Hilary Kane (1938-2024). Professor of philosophy at the University of Texas at Austin. A classical libertarian in the contemporary free-will debate. Seminal work: *The Significance of Free Will* (OUP, 1996) — a de"
engages_with,66bca6b8-26a6-4ce9-9a65-131471eb4b45,scholar_linjamaa_p,person,Paul Linjamaa,scholar_graver_margaret,person,Margaret Graver,0.06,0.2,"Early Christian ethics, Valentinianism, Nag Hammadi literature, determinism and free will in antiquity","Classical philologist specializing in Stoic philosophy, particularly emotions (pathe) and pre-emotions (propatheia)."
discusses,d6d3e031-e566-469a-8140-0e55a68a9627,synthesis_amand1945_tatian_no_carneadean_link,synthesis,Tatien = sans dependance directe ou indirecte de Carneade (Amand 1945),person_tertullian_d220,person,Tertullian,0.1,0.16,"Synthesis Amand 1945, Book II ch. I Supplementary Note (p. 208-211): Tatian’s anti-astrological polemic (Discours aux Grecs ch. 7-11) is not connected with the Carneadean tradition. Tatian, whose 'violent polemic' and 'e","Quintus Septimius Florens Tertullianus (c. 155–c. 220 CE), from Carthage, is the earliest major Latin Christian theologian and a pivotal figure in the development of Western Christian thought on free will and moral respo"
